"","B.lactating","B.pregnant","B.virgin","L.lactating","L.pregnant","L.virgin"
"56031",-10.8443562821951,-10.5621813891694,-10.6435783316083,-11.0933423173944,-10.9693968453741,-10.5046986099981
"170638",-9.78646574686845,-9.32964776889171,-11.8222299684446,-15.6562952221115,-15.5818535369976,-15.1311834143472
"56198",-13.4163343324911,-13.0891099110027,-12.4769486881443,-15.1115026229281,-12.3495664769413,-10.9040335879558
"230721",-10.2549143329215,-9.77232503774258,-9.3251183827432,-9.10916880656798,-8.97158625420841,-8.80124490491763
"11426",-7.91450674629714,-8.47709821706055,-8.13894487459747,-9.08527547513156,-9.06221813922668,-8.69627515019549
"595136",-11.8552076160706,-11.8510991014132,-12.2989283821797,-11.2079103470911,-11.6839310594312,-11.799769494223
"68050",-9.64432844518925,-9.64539105309935,-9.56485290519788,-9.87998023211161,-9.58375495276082,-9.54305829945621
"230726",-13.8056522212234,-13.65017334102,-12.9438290159602,-13.1047440793616,-13.4497190849207,-12.1918836765465
"56309",-11.2214315637279,-11.299082710988,-11.572812767143,-10.2963572428311,-11.0609460681007,-10.8746012471093
"54170",-9.60974821827349,-9.76137820612827,-9.79137976262291,-9.7292574577728,-9.39099108055518,-9.54118531534698
"18991",-11.0677751147057,-11.1801848939947,-10.5284437173537,-14.5807960997074,-14.2567024493712,-13.2123455122092
"67205",-10.9128423979526,-10.9102477869006,-10.9603340917667,-11.3373109659119,-10.9395937008248,-10.7911571275666
"14201",-9.90854992548926,-10.2254546412571,-10.3592739513226,-11.9007055594157,-11.0540916959327,-11.3169709201943
"75062",-10.3778801050001,-10.4744702905805,-10.4476855314712,-10.8953940564316,-10.7628337693988,-10.3909147534919
"16330",-10.7582879632831,-10.9855723937585,-11.0636846723415,-9.96626019087271,-11.0993964875068,-10.9895738788293
"17764",-10.7181483133681,-10.732186368712,-10.465732939019,-10.8099979019865,-10.6179998045264,-10.3921030074265
"68920",-12.3205055504723,-12.0683248514738,-12.2150327268027,-11.9406371537659,-11.8543235231638,-12.3866938099231
"230734",-10.4146126688491,-9.70600857731615,-9.58427667503365,-9.52470359846416,-9.54371431080343,-9.77681747588056
"52276",-13.6197508482447,-11.8656146342583,-11.7530836363481,-10.663168915738,-11.1680089887959,-11.2295795951098
"194268",-11.9732091860848,-12.1571763729159,-12.3632188179796,-11.7491701964566,-11.9625433746764,-12.4169688288419
"192199",-11.9313915806634,-10.7570807795816,-13.1180021169549,-12.5013116369188,-7.98424111560317,-9.45860078027889
"230737",-9.69609436235263,-9.09008714196431,-9.14494088525891,-9.29864957768702,-8.43413652821111,-8.82485425159197
"75563",-15.7640372562853,-16.0835492657376,-15.3093476276477,-16.3156121538717,-14.5046161962929,-14.9505640816175
"76793",-11.5716666277397,-11.5526169607573,-10.7845024945188,-10.9859013770364,-10.7055495111519,-10.5174696553717
"70088",-11.5143775424926,-11.5570033335029,-11.5379676734268,-12.1346633134461,-11.7325273257959,-11.4798559109545
"230738",-9.83366037081793,-9.61215704138426,-9.49981655667876,-8.36869641573615,-8.07715325388657,-8.28488913672826
"14807",-9.45724285984101,-9.85356160158512,-8.40116255601935,-13.5182000446872,-14.2529123671239,-10.765192771254
"66407",-11.2427586006846,-11.0180096228197,-11.1820692006854,-10.6127783134713,-10.6713669516452,-10.7184637689607
"230751",-12.1770961119508,-12.5069551655992,-12.1366311631005,-13.4624489000575,-12.2523677795602,-12.8134821833367
"116748",-12.5055641654735,-12.9490415138232,-12.995657935081,-12.052730808565,-12.1337120800619,-12.3910873003996
"74178",-8.57330434504154,-8.06373912391387,-8.45113676908057,-8.63856670781243,-7.92487635961028,-8.07179795000547
"230752",-10.9207975910285,-11.0334506934478,-11.5043818827099,-10.8176032516106,-10.2518140940428,-10.5258876819866
"66938",-10.9789943360986,-11.2281807767013,-10.7008593230906,-11.8346925599014,-10.9691213756527,-10.3026158506535
"230753",-9.48084499263867,-9.42821289078771,-9.26204403575854,-9.24153213623448,-9.13314838749317,-9.08306549150026
"245877",-7.75603584256107,-7.56946167880689,-7.93198849639632,-8.90488307873006,-7.95554934899221,-8.54279546268044
"27096",-10.2833187453043,-10.3292184313601,-10.4815878319511,-9.78379122417063,-9.81192728271425,-10.0668398588149
"329941",-12.2909043771025,-12.9045502213276,-11.919151445033,-13.8934012724088,-14.8378819267134,-12.4733952936309
"100206",-11.7019683782402,-11.4012249861028,-11.1880499022697,-11.7017761861345,-11.2277671002881,-10.8332617316437
"100048926",-14.8709386473487,-14.4048988255397,-14.3124627487304,-15.6562605024107,-15.9056635561365,-15.5259833965604
"24084",-13.0278449160937,-13.9770418108278,-13.3737042437567,-19.0267376293459,-14.9761432276634,-15.2716265314272
"214150",-10.9763536264604,-11.0775775866987,-11.3132733282762,-10.983954718419,-11.400970955659,-11.4153192726769
"236511",-9.23979013601304,-9.58926863395606,-9.63782339599973,-9.90185264988404,-9.90954324553276,-9.85770861858667
"76850",-10.8469504390276,-11.2040522065769,-11.1530534934977,-11.5434042427859,-11.6644232404869,-11.8430052910438
"269582",-13.0285688385993,-12.0083651048613,-11.7747916774523,-9.83650928173435,-11.3497260973816,-11.4647322457038
"230757",-10.7269890048188,-11.2488621007096,-11.7393142234143,-10.9376013787843,-12.325104127722,-12.4871726322319
"26445",-9.92522305298608,-9.67967165620764,-9.78911536067956,-9.25170443385636,-9.36349454336202,-9.55037143020752
"332937",-15.938877640073,-16.0826692894518,-14.9677098185662,-13.085970278156,-14.5042642655729,-14.1381169178608
"26562",-10.404051169174,-10.3306437734007,-10.3069208907895,-10.4194576618904,-10.7164573020529,-10.6276399839941
"100317",-10.5724651239356,-10.7673046190078,-10.657190204248,-9.23495712936185,-9.50711729264588,-9.76932980062651
"67785",-10.0635588784962,-10.4083803428792,-10.1844170717643,-10.2978098604986,-10.0046109219177,-10.1572656826125
"71514",-7.56245196690709,-7.22861900975653,-7.25622722285702,-8.26493706170412,-7.91272052793129,-7.77777974542138
"68310",-10.9553707859928,-11.1451444004482,-10.6177938808766,-11.4529997688957,-11.1908419212386,-11.0086121784741
"100177",-10.8278784788396,-11.3260056162699,-11.2404695328472,-11.4211155204285,-11.5132388484692,-10.9576900403537
"100039968",-11.5184497258378,-11.8238072051153,-12.2519061160727,-12.4412793825626,-12.3149158215922,-12.4370148541938
"242667",-15.01163081484,-14.9560677834087,-16.3605585754322,-12.9009115672544,-14.7730236836015,-14.8002881784983
"80284",-11.328624477686,-11.7106043235649,-11.585852096838,-12.2013006321595,-12.5299784674583,-11.654460568369
"14612",-12.3257252107301,-11.8769124302109,-11.3147659495201,-14.2358950504715,-14.2567024493712,-13.3251320626596
"14620",-11.4603411363697,-8.97666502699037,-9.13952123921904,-15.262422482851,-11.8522402940884,-10.9403488924419
"14621",-12.4649699737087,-9.31646549449126,-8.73910514736908,-16.3156121538717,-13.1719990772914,-10.7907767115579
"14622",-14.539139772521,-13.3267247706424,-13.3263565991711,-19.0267376293459,-17.3522895044433,-14.8486848123247
"269585",-12.6091967336548,-13.0721671501845,-12.6961036935894,-13.0859412514442,-13.0598975053838,-12.5391662333637
"54383",-9.61291628828659,-9.21639722602162,-9.38635045559697,-10.2658416045086,-9.18741426413997,-9.22631364480301
"215493",-11.8361470957746,-11.6812137337423,-11.9027492008178,-14.4283221469997,-12.8377456184411,-12.7194103792696
"230761",-10.1686766761763,-10.1282587967147,-10.1802745476166,-11.2021472137354,-10.566941330256,-10.647976182706
"67525",-10.4757526245579,-10.3911353546841,-10.698526640322,-12.033520239829,-12.5611652432864,-11.673071971272
"242669",-10.3064297850653,-11.3747754194259,-11.401276872977,-13.5765462785136,-13.7257437933149,-12.3555961143871
"11637",-10.07120311774,-9.71441508277938,-9.9290203146533,-8.77059385108328,-8.9161742806829,-9.4904330645567
"75234",-8.49858149039725,-8.32891702009988,-8.24278199782237,-8.40391159310441,-7.40637576567425,-7.77943251487515
"66260",-14.3279541721907,-14.4057060334925,-14.408834841145,-11.7154205536142,-13.0601779982935,-11.5191943593745
"384061",-13.1494790046744,-13.5375225714103,-14.4046308391325,-11.7587065600062,-13.6215943444515,-13.7258141592256
"74648",-10.086199883314,-10.7041849982167,-10.8994013551566,-11.894921146807,-11.7017107206275,-11.6332353904281
"107271",-9.79915992401077,-9.83097823103401,-9.88836535393095,-9.061457224098,-9.58875325732072,-10.22685348395
"97130",-9.39947021160087,-10.0751556285187,-9.83168051759451,-9.65366726851691,-8.88284901727091,-9.03295394633243
"68828",-10.9759608878172,-13.5085617385843,-12.2917592044083,-15.4401017217382,-14.8364432609166,-14.552203854014
"19646",-8.63451521306552,-8.63857255099597,-8.51735139651396,-8.89827369297436,-8.83278850620959,-8.66368625241419
"67106",-13.1497780431842,-13.2092300197833,-13.3505119201948,-12.8707829955342,-13.0795152360877,-12.859229054276
"73680",-12.0056236883418,-12.6909868114841,-12.6773029848574,-11.3764498398472,-11.6096161854827,-10.6868442098626
"215627",-13.6784575696236,-13.6817668776206,-13.6569049953638,-14.1257085609311,-14.088239255926,-13.2608805752041
"100383",-9.52661331678471,-9.61595899025772,-9.49149447886829,-8.91844603491632,-8.81215076794589,-9.24608902388894
"68233",-14.6911863347664,-14.478683927893,-14.9695965462848,-14.1257085609311,-15.2342182178457,-15.2711710551369
"17357",-6.90494043904079,-6.57052811277632,-6.88888588011581,-8.14622433192178,-7.46096473404374,-7.8972328253862
"433759",-10.5932844190851,-10.3827590883452,-10.4528928939476,-10.8668232016956,-10.9879950187407,-10.4399978932498
"16818",-12.2919047281894,-11.7302471240037,-11.5335886824352,-14.1255773986185,-14.3718968028192,-13.2827838901369
"230766",-14.6379483944874,-14.735891420333,-15.0264697536374,-11.4496406330083,-14.1499401979774,-16.0171310795375
"54709",-9.65649094011961,-9.31716334082005,-9.1800217271375,-8.77954332256414,-8.70482977693183,-8.83219991417786
"76799",-10.431098899997,-10.5680091116941,-10.6614385935847,-9.4676375106802,-9.86541159263192,-10.0202126370331
"100504491",-12.1048864346709,-12.326588361655,-12.3684602768461,-11.2903567156715,-11.6046088056036,-11.8348530234425
"230767",-11.4769627887942,-11.4622563237245,-11.6732733215939,-12.5115953005076,-12.6826983632479,-12.4236555880813
"66264",-11.2114846244607,-11.3166489766559,-11.3597089126616,-12.6331635912101,-12.2214232310162,-12.2957174037766
"109658",-9.09359733832401,-9.1008718204145,-8.94348360268559,-9.29139467421631,-9.29710697519115,-9.22893489161758
"16650",-9.60440900366311,-9.71279030293422,-9.89482463049784,-9.53223666425204,-9.76113298643252,-9.95514078598396
"230770",-11.6571365923483,-11.4539526926409,-11.4269725059987,-12.0996876944112,-11.7196821156962,-11.8367768648307
"20218",-8.99137242412372,-8.70358671613678,-8.88963152110898,-9.65036737664616,-9.04107670053743,-8.74993374505171
"19244",-9.01109628301477,-8.74328637070914,-8.83053270572666,-8.7847782645554,-8.47974031220321,-8.48699006971498
"230775",-10.9814494040262,-10.5130899072261,-10.7229299847347,-19.0267376293459,-15.0563757889858,-14.3247448819131
"107581",-7.30485326333152,-6.83475128160186,-6.70104315771279,-9.26822930246691,-9.16133586957203,-8.74595530181269
"67898",-9.98096150543628,-10.3731907717394,-10.390227958054,-10.2071813809529,-9.95592384271365,-10.3631015720567
"230777",-11.4910434793218,-11.4598084915657,-12.7641334781209,-13.0148922827114,-15.9052897215755,-16.3980102082649
"94242",-7.73592376502511,-7.77148913447664,-8.69895241659802,-8.67742845465791,-7.88774692404098,-9.39011154627605
"230779",-10.0404270145699,-10.3638320960447,-9.98825200320256,-9.8297000419959,-10.2745576288107,-9.68622021679735
"14077",-10.6310404137582,-10.5228483349647,-13.3609149756436,-5.85556513340649,-7.05226191533502,-12.7961868943133
"619605",-11.2176355908537,-11.491785919187,-11.6237370113044,-10.9222066749707,-11.3976727258097,-11.5555964413521
"66585",-11.1822518703851,-10.7417417260044,-10.4808877703733,-10.4708634547411,-10.36320564588,-10.3077637872086
"67149",-13.5136146977262,-12.2715765142188,-11.9623237087392,-14.5018067998699,-12.1925385245454,-12.0611073748248
"80912",-9.10303383421093,-8.71304508534789,-8.87168660685635,-9.07867653576313,-8.59219492835117,-8.84893143149053
"20970",-8.90968608846213,-9.44037493733133,-9.1774811628809,-11.9465208110109,-12.497357813806,-11.7391527698011
"16792",-15.2688372521075,-13.4117151880421,-14.3127597964516,-14.235961124912,-15.1415010491491,-14.6280424244454
"19273",-10.6453164413592,-11.4359995995394,-9.73120127113124,-14.02617027912,-12.1182934705345,-11.6884069559531
"26922",-11.7332762981443,-11.2945337823153,-11.2545608021855,-10.2727146711774,-10.4534339658892,-10.9570946399447
"57317",-9.75276432298435,-9.65945319793524,-9.59339230669718,-10.226348543676,-9.940678736839,-9.66914588528994
"623230",-11.9765725395831,-12.4912639340896,-11.8050796372885,-13.6715985824707,-14.0872250249831,-12.2575317620626
"269587",-10.4491087408751,-10.3929414207208,-10.1884518308545,-9.22004021442506,-9.02140036576352,-9.2063886344842
"664894",-14.8077095837879,-14.2717488057377,-14.0492572308477,-14.1791819772066,-13.7699797126081,-13.7917632848494
"213541",-10.2004577079454,-9.91078226198434,-9.60734979266491,-9.90568777208072,-9.85501962395639,-9.74153536961008
"664903",-13.0602063764364,-12.7128965088659,-12.6225972617343,-12.9164798875692,-12.3764817950079,-12.4105944683065
"56809",-10.7799563468668,-10.8343899800529,-10.8293700529189,-11.0320597365877,-10.2925741923437,-10.5730443140619
"66464",-11.5237153302166,-11.7070651341312,-11.891292275772,-11.1938243784549,-11.4323374952661,-11.4646613529355
"242681",-14.74762134392,-14.8966488929401,-15.9791814620452,-13.9800701738096,-14.1523247640153,-14.7991819371057
"100039864",-10.8114089495428,-10.5818345705542,-10.2795396468028,-10.9208641818668,-10.649137428841,-10.273250514826
"100217440",-14.1857044705987,-13.8708918338279,-13.409659012468,-14.2960833336246,-13.943800228997,-13.6636043805345
"100217437",-14.1855256538848,-13.4148161376459,-13.5395572014378,-14.1256757717371,-14.2187388655431,-13.2798442284381
"71787",-11.5276800119751,-11.424659936507,-11.4078933542605,-10.6691118507668,-10.8912517629984,-10.8908233372696
"100088",-11.3396170064146,-10.7841869139259,-10.6196098095263,-10.6270690611811,-10.2711629459963,-10.2463598751048
"399101",-14.4487783377728,-14.4382791946656,-15.3939979968415,-14.666826425569,-14.6578721728675,-14.2403841107293
"100306944",-14.9388598857535,-13.909815637355,-13.8816641182787,-13.1236976037682,-13.4451219035363,-12.9515091129246
"100169",-10.1452474327674,-10.0096363536626,-10.0660301319545,-10.0340583705306,-9.21839865946192,-9.47460114281427
"67219",-14.9391442471066,-14.5997467640641,-14.7599892916549,-13.1045693527767,-13.3685573848986,-13.0202700911221
"230784",-10.5267795944929,-10.1977410217254,-9.8302933224852,-11.1605442259211,-10.2050124006544,-10.0994105580057
"11983",-9.26913167711012,-9.19171035861128,-9.52188096261643,-9.76291915773503,-9.3716666729238,-9.2136567529483
"68598",-9.87600818127441,-9.82705549383232,-10.0149221539063,-10.506087653803,-10.4076747647592,-10.1902913080837
"19204",-16.4198583995471,-14.4415232485463,-13.7347816469972,-10.6642278516511,-12.2066580440877,-11.3574604322134
"14050",-11.183382542888,-11.69517413351,-11.1300134655722,-10.1838884597392,-10.4019173458073,-10.3144398233421
"381560",-14.0326381389116,-14.1035391811608,-13.9200406063674,-12.9979098599426,-14.2532573977041,-14.3546463006673
"100340",-13.5482882181659,-11.3359531103879,-11.2240836223338,-12.240209127073,-10.9031803583576,-11.1238534243669
"19891",-11.456154201475,-11.1287442508861,-10.8665417479283,-10.7153791716473,-11.5401987463793,-11.1542874985543
"100336",-11.1372146300647,-11.0380952563236,-10.7063552668159,-11.4601920173189,-11.4440623569898,-10.7856909487141
"100226",-9.32150358590184,-9.38524112941103,-9.63992285274936,-9.59978729872257,-9.62095420302988,-9.62190000756544
"230789",-10.072608291227,-10.2348124867934,-10.3527167520599,-10.278014039826,-10.1845204625826,-9.9818624300696
"14191",-14.0048743799587,-13.8890013091124,-14.4404491920122,-15.9325326171437,-14.9765061363461,-13.459616472357
"230793",-8.97727092096706,-8.69667621153876,-8.71669023587383,-10.2478071329899,-9.69048835600894,-9.66720420511157
"242687",-8.89559896043695,-9.17716401305786,-9.36881760643877,-9.61606834048005,-9.18659024730588,-9.35762328077285
"14748",-9.85621310120518,-9.04417458391213,-9.05412420139009,-12.1348218137807,-11.3919447407349,-11.1122498287953
"69655",-13.6202466949805,-12.3742559003253,-12.8897543338895,-11.6043651115249,-11.600479631269,-11.1338500599755
"53608",-10.4930729035674,-9.88695521113121,-9.75128793518522,-10.3676764621524,-9.6517784246964,-9.80984948585104
"269589",-10.1700282098279,-10.6688290412614,-10.4286611356706,-9.73931415965346,-9.87200509120793,-10.3003321489565
"52174",-11.5385413336719,-11.3913037086596,-11.4283358867043,-10.380291410153,-10.4931838173281,-10.817853615818
"230796",-10.3692829290282,-10.5845296108764,-10.2311099489226,-10.0507516696125,-9.90881764097548,-9.85210851641185
